# Barcode	Count
1	9
11	12
12	1
15	66
16	0
17	44
19	0
2	0
20	2
25	0
26	4
27	3
28	18
3	2
30	0
31	0
32	9
33	0
36	2
4	10453
43	76
44	13
45	5
46	1
49	0
5	0
50	3
51	5
53	0
54	0
55	5
56	42
57	2
58	3
59	27
6	120
61	213
64	3
65	1
67	0
68	17
69	0
7	1
74	2
75	1
76	0
78	2
80	0
81	1
82	0
84	0
85	0
86	1
87	0
88	0
9	4
90	0
93	0
94	2
95	0
unmatched	195
total	11370
