# Barcode	Count
1	26182
11	880
12	216
15	959
16	52
17	1035
19	81
2	1181
20	545
25	160
26	264
27	428
28	1198
3	534
30	201
31	247
32	1762
33	394
36	714
4	5
43	1372
44	2218
45	1048
46	565
49	277
5	276
50	137
51	1009
53	78
54	70
55	886
56	951
57	266
58	604
59	651
6	2333
61	2654
64	340
65	56
67	94
68	1729
69	3
7	218
74	414
75	1267
76	0
78	121
80	58
81	174
82	106
84	275
85	68
86	126
87	49
88	81
9	679
90	130
93	86
94	250
95	33
unmatched	1239
total	60029
