# Barcode	Count
1	40
11	1423
12	4
15	4240
16	1
17	197
19	5
2	0
20	219
25	5
26	45
27	96
28	904
3	0
30	68
31	122
32	78
33	266
36	61
4	2
43	5003
44	387
45	28
46	44
49	206
5	4
50	317
51	139
53	0
54	1
55	853
56	2690
57	306
58	74
59	2286
6	2353
61	2871
64	255
65	10
67	3
68	185
69	0
7	4
74	42
75	17
76	0
78	3
80	0
81	2
82	8
84	13
85	2
86	9
87	1
88	5
9	196
90	2
93	11
94	163
95	1
unmatched	51404
total	77674
