# Barcode	Count
1	37
11	101
12	31
15	254
16	40
17	102
19	18
2	55
20	55
25	28
26	34
27	25
28	109
3	60
30	18
31	20
32	63
33	21
36	15
4	161
43	320
44	93
45	41
46	46
49	22
5	57
50	28
51	92
53	10
54	9
55	95
56	198
57	26
58	60
59	167
6	251
61	371
64	20
65	8
67	20
68	64
69	0
7	31
74	41
75	31
76	2
78	40
80	22
81	42
82	8
84	46
85	47
86	19
87	5
88	11
9	41
90	35
93	10
94	35
95	15
unmatched	382
total	4108
