# Barcode	Count
1	186
11	95
12	11
15	85
16	0
17	113
19	1
2	15
20	50
25	5
26	15
27	22
28	129
3	837
30	22
31	22
32	58
33	26
36	59
4	138
43	107
44	77
45	30
46	32
49	30
5	5
50	9
51	78
53	4
54	1
55	72
56	76
57	18
58	37
59	45
6	105
61	137
64	28
65	6
67	4
68	51
69	0
7	12
74	26
75	34
76	0
78	1
80	0
81	2
82	7
84	4
85	0
86	5
87	0
88	0
9	34
90	6
93	6
94	15
95	0
unmatched	2886
total	5879
