# Barcode	Count
1	47
11	136
12	6
15	239
16	0
17	150
19	0
2	5
20	35
25	4
26	14
27	22
28	153
3	234
30	7
31	15
32	61
33	32
36	57
4	220
43	309
44	138
45	45
46	26
49	16
5	0
50	7
51	19
53	0
54	2
55	87
56	237
57	33
58	26
59	134
6	301
61	448
64	29
65	0
67	1
68	159
69	1
7	8
74	14
75	46
76	0
78	3
80	0
81	2
82	5
84	5
85	0
86	2
87	2
88	4
9	70
90	2
93	9
94	22
95	0
unmatched	3130
total	6779
