# Barcode	Count
1	148
11	101
12	5
15	165
16	1
17	157
19	2
2	7
20	47
25	5
26	17
27	20
28	135
3	619
30	30
31	36
32	42
33	46
36	90
4	171
43	255
44	98
45	29
46	17
49	36
5	3
50	8
51	60
53	4
54	2
55	98
56	153
57	24
58	33
59	112
6	212
61	272
64	54
65	2
67	1
68	132
69	0
7	5
74	20
75	33
76	0
78	2
80	0
81	3
82	3
84	2
85	2
86	3
87	1
88	4
9	61
90	2
93	6
94	28
95	0
unmatched	2700
total	6324
