# Barcode	Count
1	290
11	163
12	24
15	373
16	1
17	139
19	10
2	96
20	77
25	15
26	30
27	39
28	188
3	1267
30	34
31	37
32	125
33	57
36	58
4	391
43	563
44	145
45	88
46	60
49	50
5	30
50	27
51	192
53	14
54	10
55	108
56	251
57	43
58	92
59	218
6	390
61	493
64	58
65	10
67	13
68	113
69	1
7	26
74	62
75	123
76	0
78	12
80	7
81	20
82	9
84	15
85	4
86	12
87	18
88	12
9	55
90	13
93	18
94	26
95	1
unmatched	594
total	7410
