# Barcode	Count
1	25
11	108
12	2
15	192
16	0
17	125
19	0
2	5
20	42
25	2
26	16
27	22
28	103
3	245
30	9
31	8
32	50
33	21
36	52
4	56
43	262
44	109
45	24
46	16
49	13
5	2
50	7
51	17
53	0
54	0
55	73
56	193
57	32
58	11
59	114
6	227
61	335
64	38
65	0
67	1
68	122
69	0
7	4
74	7
75	41
76	0
78	0
80	0
81	2
82	4
84	0
85	0
86	2
87	0
88	1
9	60
90	0
93	4
94	17
95	0
unmatched	2244
total	5065
