# Barcode	Count
1	170
11	108
12	8
15	101
16	0
17	122
19	5
2	26
20	51
25	6
26	17
27	22
28	145
3	1009
30	20
31	31
32	46
33	28
36	52
4	256
43	141
44	104
45	42
46	28
49	33
5	8
50	10
51	66
53	7
54	1
55	77
56	108
57	37
58	44
59	77
6	155
61	159
64	33
65	1
67	4
68	87
69	0
7	12
74	35
75	54
76	0
78	1
80	0
81	5
82	9
84	7
85	1
86	5
87	1
88	6
9	34
90	3
93	3
94	24
95	0
unmatched	3183
total	6828
