# Barcode	Count
1	142
11	124
12	6
15	132
16	0
17	102
19	3
2	1
20	37
25	6
26	12
27	12
28	130
3	476
30	18
31	26
32	31
33	35
36	47
4	58
43	195
44	80
45	38
46	20
49	33
5	0
50	2
51	47
53	1
54	0
55	62
56	118
57	26
58	29
59	98
6	171
61	229
64	38
65	1
67	3
68	72
69	0
7	4
74	11
75	23
76	0
78	0
80	0
81	1
82	3
84	1
85	0
86	1
87	1
88	0
9	36
90	0
93	2
94	12
95	0
unmatched	2874
total	5630
