# Barcode	Count
1	275
11	157
12	28
15	331
16	1
17	145
19	6
2	95
20	81
25	14
26	37
27	28
28	155
3	1199
30	32
31	49
32	163
33	78
36	66
4	412
43	488
44	133
45	85
46	54
49	38
5	19
50	23
51	141
53	14
54	8
55	131
56	275
57	36
58	87
59	167
6	338
61	411
64	60
65	7
67	12
68	107
69	2
7	26
74	56
75	112
76	0
78	6
80	4
81	26
82	17
84	14
85	2
86	18
87	11
88	7
9	55
90	16
93	14
94	28
95	2
unmatched	397
total	6799
