# Barcode	Count
1	305
11	159
12	39
15	457
16	0
17	172
19	9
2	137
20	92
25	17
26	33
27	34
28	202
3	1438
30	36
31	38
32	174
33	66
36	50
4	589
43	542
44	144
45	83
46	64
49	43
5	31
50	39
51	187
53	13
54	4
55	136
56	284
57	45
58	101
59	230
6	379
61	541
64	50
65	11
67	10
68	115
69	0
7	22
74	78
75	99
76	0
78	12
80	4
81	24
82	12
84	35
85	2
86	17
87	7
88	7
9	53
90	15
93	20
94	33
95	0
unmatched	549
total	8088
