# Barcode	Count
1	228
11	475
12	21
15	517
16	0
17	561
19	8
2	57
20	201
25	23
26	93
27	134
28	535
3	1776
30	70
31	77
32	304
33	154
36	244
4	348
43	668
44	512
45	214
46	148
49	119
5	15
50	26
51	167
53	8
54	6
55	420
56	510
57	123
58	151
59	310
6	791
61	918
64	157
65	4
67	13
68	570
69	0
7	31
74	83
75	249
76	0
78	2
80	1
81	15
82	24
84	19
85	0
86	20
87	7
88	7
9	242
90	5
93	18
94	104
95	1
unmatched	4366
total	16870
