# Barcode	Count
1	163
11	132
12	5
15	145
16	1
17	128
19	1
2	10
20	33
25	7
26	14
27	19
28	126
3	673
30	14
31	26
32	44
33	37
36	66
4	137
43	195
44	92
45	23
46	19
49	20
5	2
50	3
51	59
53	5
54	2
55	78
56	148
57	25
58	25
59	94
6	149
61	224
64	47
65	2
67	1
68	91
69	0
7	5
74	25
75	35
76	0
78	1
80	3
81	2
82	2
84	6
85	0
86	4
87	0
88	1
9	46
90	1
93	3
94	27
95	0
unmatched	2693
total	5939
