# Barcode	Count
1	156
11	95
12	15
15	300
16	0
17	123
19	4
2	92
20	64
25	7
26	28
27	20
28	105
3	611
30	15
31	20
32	109
33	36
36	29
4	435
43	282
44	105
45	61
46	40
49	23
5	14
50	41
51	98
53	5
54	1
55	84
56	211
57	24
58	41
59	158
6	293
61	340
64	24
65	3
67	5
68	88
69	0
7	18
74	33
75	67
76	0
78	3
80	0
81	12
82	6
84	13
85	1
86	9
87	11
88	3
9	50
90	6
93	7
94	18
95	0
unmatched	401
total	4863
