# Barcode	Count
1	193
11	100
12	8
15	92
16	0
17	99
19	2
2	11
20	59
25	1
26	26
27	25
28	136
3	961
30	26
31	32
32	54
33	54
36	43
4	136
43	121
44	94
45	39
46	24
49	32
5	7
50	6
51	80
53	4
54	4
55	88
56	85
57	32
58	53
59	57
6	135
61	166
64	47
65	1
67	2
68	73
69	0
7	11
74	25
75	59
76	0
78	6
80	1
81	5
82	9
84	2
85	0
86	6
87	1
88	2
9	49
90	3
93	5
94	13
95	0
unmatched	3467
total	6872
