# Barcode	Count
1	1
11	267
12	0
15	1730
16	0
17	1070
19	1
2	0
20	40
25	0
26	5
27	119
28	188
3	863
30	16
31	33
32	257
33	65
36	183
4	1
43	2110
44	355
45	62
46	19
49	26
5	0
50	119
51	18
53	1
54	1
55	293
56	1296
57	79
58	5
59	855
6	2709
61	3986
64	52
65	0
67	0
68	830
69	0
7	0
74	1
75	53
76	0
78	0
80	0
81	1
82	2
84	0
85	0
86	1
87	0
88	0
9	241
90	0
93	0
94	54
95	0
unmatched	704
total	18712
