# Barcode	Count
1	540
11	2276
12	479
15	2055
16	110
17	353
19	162
2	1112
20	1533
25	380
26	721
27	548
28	3346
3	2478
30	617
31	780
32	727
33	828
36	262
4	4
43	2415
44	1179
45	619
46	645
49	780
5	510
50	259
51	3044
53	149
54	104
55	2031
56	1599
57	674
58	1528
59	1149
6	1536
61	1522
64	945
65	149
67	193
68	448
69	4
7	504
74	1028
75	357
76	1
78	153
80	63
81	207
82	257
84	507
85	115
86	301
87	35
88	153
9	521
90	178
93	185
94	735
95	36
unmatched	1282
total	47411
