# Barcode	Count
1	0
11	535
12	0
15	2328
16	0
17	2247
19	0
2	4
20	52
25	0
26	12
27	45
28	285
3	1
30	19
31	35
32	529
33	71
36	292
4	6
43	2789
44	860
45	97
46	61
49	32
5	2
50	72
51	15
53	1
54	0
55	310
56	1203
57	98
58	24
59	940
6	3111
61	4326
64	48
65	0
67	0
68	664
69	0
7	0
74	10
75	84
76	0
78	0
80	0
81	1
82	0
84	0
85	0
86	1
87	2
88	0
9	258
90	0
93	1
94	16
95	0
unmatched	641
total	22128
