time,species1,species1_plasmid,species2,species2_plasmid
0.20000000000000004,0.4930211273455793,0.281712125515857,0.5069788726544207,0.0
0.2041666666666667,0.49302517906464915,0.28145962768667276,0.5069748209353508,0.0
0.20833333333333334,0.49303087519803357,0.2812088602942282,0.5069691248019664,0.0
0.21250000000000002,0.49303808240163755,0.2809597133545497,0.5069619175983624,0.0
0.21666666666666667,0.49304667523046314,0.2807120827373003,0.5069533247695368,0.0
0.22083333333333335,0.49305653561872953,0.2804658698265174,0.5069434643812705,0.0
0.225,0.4930675524527924,0.2802209812302907,0.5069324475472077,0.0
0.22916666666666666,0.493079621439972,0.27997732864023894,0.506920378560028,0.0
0.23333333333333336,0.493092644430349,0.279734828455966,0.506907355569651,0.0
0.23750000000000002,0.4931065291180445,0.2794934015718614,0.5068934708819555,0.0
0.2416666666666667,0.4931211892175545,0.2792529733612914,0.5068788107824456,0.0
0.24583333333333335,0.4931365440474555,0.2790134734170177,0.5068634559525446,0.0
0.25,0.4931525180835331,0.27877483528462504,0.5068474819164668,0.0
0.2541666666666667,0.4931690404310721,0.27853699616845534,0.506830959568928,0.0
0.25833333333333336,0.4931860451038199,0.2782998969646372,0.5068139548961801,0.0
0.2625,0.49320347061486075,0.2780634820191902,0.5067965293851392,0.0
0.26666666666666666,0.49322125971192216,0.2778276989470256,0.5067787402880779,0.0
0.2708333333333333,0.4932393589886724,0.27759249840313027,0.5067606410113276,0.0
0.275,0.493257718909324,0.2773578340282744,0.5067422810906759,0.0
0.2791666666666667,0.49327629355957786,0.2771236622835535,0.5067237064404222,0.0
0.2833333333333334,0.49329504043569267,0.27688994230082237,0.5067049595643073,0.0
0.28750000000000003,0.4933139200551514,0.2766566356427069,0.5066860799448486,0.0
0.2916666666666667,0.49333289597788554,0.27642370627496154,0.5066671040221143,0.0
0.29583333333333334,0.49335193460879223,0.27619112042725447,0.5066480653912079,0.0
0.3,0.49337100501336295,0.2759588464624921,0.506628994986637,0.0
0.3041666666666667,0.4933900787484229,0.27572685476152725,0.5066099212515771,0.0
0.30833333333333335,0.49340912972761786,0.27549511761743434,0.5065908702723821,0.0
0.3125,0.4934281340888512,0.2752636091351507,0.5065718659111487,0.0
0.3166666666666667,0.49344707006710115,0.2750323051374281,0.5065529299328989,0.0
0.32083333333333336,0.4934659178021749,0.27480118303587875,0.506534082197825,0.0
0.325,0.4934846592465039,0.27457022175905554,0.506515340753496,0.0
0.32916666666666666,0.4935032780858198,0.27433940168299875,0.5064967219141802,0.0
0.3333333333333333,0.4935217596168538,0.2741087045441828,0.5064782403831463,0.0
0.33749999999999997,0.4935400906021056,0.27387811333981255,0.5064599093978944,0.0
0.34166666666666673,0.4935582591649824,0.27364761225104584,0.5064417408350176,0.0
0.3458333333333334,0.49357625477229405,0.27341718661321784,0.5064237452277061,0.0
0.35000000000000003,0.4935940681230528,0.27318682283679896,0.5064059318769473,0.0
0.3541666666666667,0.4936116910764272,0.27295650834985624,0.5063883089235728,0.0
0.35833333333333334,0.4936291164835509,0.27272623149304304,0.5063708835164491,0.0
0.36250000000000004,0.4936463381129065,0.27249598146335235,0.5063536618870936,0.0
0.3666666666666667,0.49366335070992745,0.2722657483250937,0.5063366492900725,0.0
0.37083333333333335,0.4936801498790624,0.2720355229319871,0.5063198501209377,0.0
0.375,0.49369673203105535,0.271805296882634,0.5063032679689446,0.0
0.37916666666666665,0.4937130942382662,0.27157506244019575,0.5062869057617337,0.0
0.38333333333333336,0.4937292341927797,0.2713448124947505,0.5062707658072202,0.0
0.3875,0.49374515025640336,0.2711145405626927,0.5062548497435967,0.0
0.39166666666666666,0.4937608413676849,0.2708842407295758,0.5062391586323151,0.0
0.3958333333333333,0.4937763070026913,0.27065390761528235,0.5062236929973087,0.0
0.4000000000000001,0.49379154707261363,0.27042353632758975,0.5062084529273864,0.0
0.40416666666666673,0.4938065619022225,0.270193122433972,0.5061934380977776,0.0
0.4083333333333334,0.49382135225273394,0.2699626619437596,0.5061786477472662,0.0
0.41250000000000003,0.4938359192610376,0.269732151274235,0.5061640807389624,0.0
0.4166666666666667,0.49385026441251817,0.26950158722485634,0.5061497355874819,0.0
0.4208333333333334,0.49386438944752037,0.26927096693739677,0.5061356105524797,0.0
0.42500000000000004,0.49387829635894764,0.26904028787810386,0.5061217036410524,0.0
0.4291666666666667,0.49389198741746104,0.26880954782691385,0.5061080125825389,0.0
0.43333333333333335,0.49390546512216715,0.26857874485052224,0.5060945348778328,0.0
0.4375,0.493918732181678,0.2683478772832645,0.506081267818322,0.0
0.4416666666666667,0.49393179143966115,0.26811694369761363,0.5060682085603389,0.0
0.44583333333333336,0.4939446458824978,0.2678859428923895,0.5060553541175021,0.0
0.45,0.49395729865709176,0.26765487388360126,0.5060427013429082,0.0
0.45416666666666666,0.4939697530357126,0.2674237358852565,0.5060302469642874,0.0
0.4583333333333333,0.49398201240334827,0.2671925282954504,0.5060179875966517,0.0
0.4625000000000001,0.49399408019607716,0.2669612506732704,0.506005919803923,0.0
0.46666666666666673,0.49400595991629787,0.26672990273206915,0.5059940400837022,0.0
0.4708333333333334,0.4940176551467109,0.26649848433283424,0.5059823448532892,0.0
0.47500000000000003,0.494029169524715,0.26626699547012533,0.5059708304752851,0.0
0.4791666666666667,0.49404050673402783,0.2660354362619946,0.5059594932659722,0.0
0.4833333333333334,0.4940516704457578,0.2658038069290913,0.5059483295542423,0.0
0.48750000000000004,0.49406266434723267,0.2655721077941373,0.5059373356527673,0.0
0.4916666666666667,0.49407349215531465,0.26534033927799755,0.5059265078446853,0.0
0.49583333333333335,0.4940841575952789,0.2651085018884199,0.505915842404721,0.0
0.5,0.4940946643974175,0.26487659621310705,0.5059053356025824,0.0
0.5041666666666668,0.4941050162700868,0.26464462290850216,0.5058949837299132,0.0
0.5083333333333334,0.49411521684877563,0.2644125826845336,0.5058847831512244,0.0
0.5125000000000001,0.4941252697795548,0.2641804763159918,0.5058747302204453,0.0
0.5166666666666667,0.4941351786847764,0.26394830463079394,0.5058648213152235,0.0
0.5208333333333334,0.4941449471584279,0.26371606850445856,0.5058550528415721,0.0
0.525,0.4941545787629187,0.2634837688551988,0.5058454212370813,0.0
0.5291666666666667,0.4941640769874909,0.2632514066339385,0.505835923012509,0.0
0.5333333333333333,0.4941734452812368,0.2630189828254212,0.5058265547187633,0.0
0.5375,0.4941826870579728,0.26278649844524,0.5058173129420273,0.0
0.5416666666666666,0.49419180568582183,0.2625539545349787,0.5058081943141782,0.0
0.5458333333333334,0.49420080448716597,0.2623213521590481,0.505799195512834,0.0
0.55,0.4942096867224317,0.2620886923993677,0.5057903132775682,0.0
0.5541666666666667,0.49421845557141914,0.26185597635012964,0.5057815444285808,0.0
0.5583333333333333,0.4942271141762512,0.26162320512155535,0.5057728858237488,0.0
0.5625,0.4942356656238754,0.2613903798348867,0.5057643343761246,0.0
0.5666666666666668,0.49424411294591114,0.2611575016201062,0.5057558870540888,0.0
0.5708333333333334,0.49425245911733956,0.2609245716136548,0.5057475408826605,0.0
0.5750000000000001,0.49426070703005864,0.2606915909533188,0.5057392929699414,0.0
0.5791666666666667,0.4942688595207688,0.2604585607799932,0.5057311404792311,0.0
0.5833333333333334,0.49427691937093765,0.26022548223590103,0.5057230806290623,0.0
0.5875,0.49428488930244907,0.2599923564624414,0.5057151106975509,0.0
0.5916666666666667,0.49429277197859534,0.2597591845987794,0.5057072280214047,0.0
0.5958333333333333,0.4943005699964595,0.2595259677809746,0.5056994300035405,0.0
0.6,0.49430828588360687,0.259292707141198,0.5056917141163932,0.0
0.6041666666666666,0.49431592211516734,0.25905940380598824,0.5056840778848326,0.0
0.6083333333333334,0.49432348110762264,0.25882605889564697,0.5056765188923773,0.0
0.6125,0.49433096522002684,0.25859267352341636,0.505669034779973,0.0
0.6166666666666667,0.4943383767505524,0.2583592487960112,0.5056616232494476,0.0
0.6208333333333333,0.49434571793768906,0.2581257858058687,0.5056542820623109,0.0
0.625,0.494352990951535,0.25789228564333216,0.5056470090484649,0.0
0.6291666666666668,0.49436019791588737,0.2576587493855521,0.5056398020841127,0.0
0.6333333333333334,0.49436734089869927,0.2574251780996922,0.5056326591013007,0.0
0.6375000000000001,0.49437442191378944,0.257191572842298,0.5056255780862106,0.0
0.6416666666666667,0.4943814429139011,0.25695793465989136,0.5056185570860989,0.0
0.6458333333333334,0.4943884057943863,0.25672426458842446,0.5056115942056136,0.0
0.65,0.4943953124051147,0.25649056365157463,0.5056046875948853,0.0
0.6541666666666667,0.49440216454602176,0.2562568328612349,0.5055978354539782,0.0
0.6583333333333333,0.49440896396856343,0.25602307321735623,0.5055910360314365,0.0
0.6625,0.49441571237716475,0.25578928570787207,0.5055842876228352,0.0
0.6666666666666666,0.4944224114253334,0.2555554713085375,0.5055775885746667,0.0
0.6708333333333334,0.494429062699916,0.25532163098261335,0.505570937300084,0.0
0.6749999999999999,0.49443566775241854,0.2550877656821456,0.5055643322475815,0.0
0.6791666666666667,0.494442228090458,0.2548538763478836,0.505557771909542,0.0
0.6833333333333335,0.4944487451770944,0.2546199639096184,0.5055512548229056,0.0
0.6875,0.4944552204318641,0.2543860292866694,0.5055447795681359,0.0
0.6916666666666668,0.4944616552317196,0.25415207338802825,0.5055383447682805,0.0
0.6958333333333333,0.49446805090952084,0.2539180971005218,0.5055319490904793,0.0
0.7000000000000001,0.4944744087574712,0.2536841013008714,0.5055255912425287,0.0
0.7041666666666667,0.4944807300286254,0.253450086858955,0.5055192699713745,0.0
0.7083333333333334,0.4944870159370687,0.2532160546345733,0.5055129840629313,0.0
0.7125,0.49449326765888124,0.2529820054780943,0.5055067323411188,0.0
0.7166666666666667,0.49449948633310076,0.25274794023117353,0.5055005136668992,0.0
0.7208333333333333,0.4945056730638708,0.2525138597192511,0.5054943269361293,0.0
0.7250000000000001,0.4945118289221742,0.2522797647466026,0.5054881710778257,0.0
0.7291666666666666,0.4945179549439362,0.2520456561169162,0.5054820450560639,0.0
0.7333333333333334,0.4945240521323373,0.2518115346248334,0.5054759478676628,0.0
0.7374999999999999,0.4945301214588385,0.2515774010563507,0.5054698785411614,0.0
0.7416666666666667,0.4945361638641738,0.2513432561894872,0.5054638361358262,0.0
0.7458333333333335,0.49454218025852775,0.2511091007925879,0.5054578197414723,0.0
0.75,0.49454817151703306,0.2508749356085217,0.505451828482967,0.0
0.7541666666666668,0.49455413848841223,0.2506407613779809,0.5054458615115877,0.0
0.7583333333333333,0.49456008199433404,0.2504065788355672,0.505439918005666,0.0
0.7625000000000001,0.49456600282943025,0.25017238870775427,0.5054339971705698,0.0
0.7666666666666667,0.494571901762176,0.24993819171344966,0.505428098237824,0.0
0.7708333333333334,0.49457777953575416,0.24970398856454704,0.5054222204642458,0.0
0.775,0.494583636866555,0.24946977995646474,0.5054163631334451,0.0
0.7791666666666667,0.49458947444641904,0.2492355665742329,0.5054105255535809,0.0
0.7833333333333333,0.4945952929451687,0.24900134910020946,0.5054047070548313,0.0
0.7875000000000001,0.4946010930102462,0.24876712820960065,0.5053989069897538,0.0
0.7916666666666666,0.4946068752675355,0.24853290457095056,0.5053931247324646,0.0
0.7958333333333334,0.4946126403221816,0.24829867884666296,0.5053873596778183,0.0
0.8000000000000002,0.4946183887574831,0.24806445168924807,0.505381611242517,0.0
0.8041666666666667,0.49462412113220716,0.24783022373385238,0.5053758788677929,0.0
0.8083333333333335,0.49462983798963117,0.24759599561709694,0.5053701620103688,0.0
0.8125,0.49463553985503195,0.24736176797036064,0.505364460144968,0.0
0.8166666666666668,0.49464122723614595,0.24712754141960724,0.505358772763854,0.0
0.8208333333333334,0.49464690062392175,0.24689331658588914,0.5053530993760783,0.0
0.8250000000000001,0.4946525604932704,0.246659094085878,0.5053474395067297,0.0
0.8291666666666667,0.494658207303751,0.24642487453231404,0.505341792696249,0.0
0.8333333333333334,0.4946638414902885,0.2461906585177571,0.5053361585097115,0.0
0.8375,0.494669463471057,0.24595644662668747,0.505330536528943,0.0
0.8416666666666668,0.49467507365470753,0.24572223944699653,0.5053249263452924,0.0
0.8458333333333333,0.49468067243581887,0.24548803756178555,0.5053193275641811,0.0
0.8500000000000001,0.4946862601955127,0.24525384154973642,0.5053137398044872,0.0
0.8541666666666666,0.4946918373020701,0.24501965198550113,0.5053081626979299,0.0
0.8583333333333334,0.49469740411154595,0.24478546944010984,0.5053025958884542,0.0
0.8625000000000002,0.4947029609668857,0.2445512944792905,0.5052970390331143,0.0
0.8666666666666667,0.4947085081896362,0.2443171276512553,0.5052914918103638,0.0
0.8708333333333335,0.49471404609444725,0.2440829695065144,0.5052859539055528,0.0
0.875,0.49471957498626545,0.24384882059360552,0.5052804250137345,0.0
0.8791666666666668,0.4947250951593924,0.243614681457362,0.5052749048406076,0.0
0.8833333333333334,0.4947306068979905,0.243380552639221,0.5052693931020096,0.0
0.8875000000000001,0.494736110476588,0.24314643467754463,0.505263889523412,0.0
0.8916666666666667,0.49474160616058477,0.24291232810795618,0.5052583938394152,0.0
0.8958333333333334,0.4947470942019861,0.2426782334576635,0.5052529057980139,0.0
0.9,0.49475257483830837,0.24244415124363258,0.5052474251616916,0.0
0.9041666666666668,0.4947580483036236,0.24221008198620897,0.5052419516963763,0.0
0.9083333333333333,0.49476351482366865,0.24197602620272476,0.5052364851763315,0.0
0.9125000000000001,0.4947689746161659,0.24174198440762787,0.505231025383834,0.0
0.9166666666666666,0.4947744278912297,0.24150795711272735,0.5052255721087703,0.0
0.9208333333333334,0.4947798748517698,0.2412739448274482,0.5052201251482302,0.0
0.9250000000000002,0.49478531569357975,0.24103994805873027,0.5052146843064204,0.0
0.9291666666666667,0.49479075059889566,0.2408059673033352,0.5052092494011043,0.0
0.9333333333333335,0.4947961797444838,0.24057200305686824,0.5052038202555162,0.0
0.9375,0.4948016033026044,0.2403380558147491,0.5051983966973955,0.0
0.9416666666666668,0.49480702143926375,0.24010412607000906,0.5051929785607363,0.0
0.9458333333333334,0.49481243431453875,0.23987021431347574,0.5051875656854612,0.0
0.9500000000000001,0.4948178420829038,0.23963632103396576,0.5051821579170963,0.0
0.9541666666666667,0.4948232448935544,0.23940244671848313,0.5051767551064456,0.0
0.9583333333333334,0.4948286429229311,0.23916859187660805,0.5051713570770688,0.0
0.9625,0.49483403621576666,0.23893475691749014,0.5051659637842334,0.0
0.9666666666666668,0.4948394249635733,0.2387009423653709,0.5051605750364268,0.0
0.9708333333333333,0.4948448092881679,0.23846714869314248,0.5051551907118322,0.0
0.9750000000000001,0.4948501893079519,0.23823337637275765,0.5051498106920481,0.0
0.9791666666666666,0.4948555651379133,0.23799962587519768,0.5051444348620868,0.0
0.9833333333333334,0.4948609368896264,0.2377658976704406,0.5051390631103735,0.0
0.9875000000000002,0.4948663046712455,0.23753219222742047,0.5051336953287545,0.0
0.9916666666666667,0.49487166858248044,0.23729851000870084,0.5051283314175194,0.0
0.9958333333333335,0.494877028718531,0.23706485147448933,0.505122971281469,0.0
1.0,0.4948823851743683,0.23683121708713148,0.5051176148256318,0.0
1.0041666666666667,0.4948877380412949,0.23659760730747834,0.5051122619587051,0.0
1.0083333333333335,0.4948930874069462,0.23636402259484882,0.5051069125930537,0.0
1.0125,0.4948984333552913,0.23613046340699229,0.5051015666447086,0.0
1.0166666666666668,0.494903775966634,0.23589693020005065,0.505096224033366,0.0
1.0208333333333333,0.494909115317614,0.235663423428521,0.5050908846823859,0.0
1.0250000000000001,0.49491445148120816,0.23542994354521785,0.5050855485187918,0.0
1.0291666666666668,0.4949197845269983,0.23519649100128784,0.5050802154730016,0.0
1.0333333333333334,0.4949251145266335,0.2349630662472319,0.5050748854733665,0.0
1.0375,0.49493044154648447,0.23472966973142836,0.5050695584535155,0.0
1.0416666666666667,0.4949357656476083,0.23449630190009332,0.5050642343523918,0.0
1.0458333333333334,0.49494108688764016,0.23426296319761156,0.5050589131123597,0.0
1.05,0.49494640532079437,0.2340296540664986,0.5050535946792056,0.0
1.0541666666666667,0.4949517209978658,0.23379637494736233,0.5050482790021341,0.0
1.0583333333333333,0.49495703396623036,0.233563126278865,0.5050429660337696,0.0
1.0625,0.4949623442698467,0.23332990849768484,0.5050376557301532,0.0
1.0666666666666667,0.4949676519492568,0.23309672203847812,0.5050323480507433,0.0
1.0708333333333335,0.49497295704546695,0.23286356733639416,0.5050270429545329,0.0
1.075,0.49497825962117425,0.23263044484111473,0.5050217403788256,0.0
1.0791666666666668,0.49498355972158364,0.2323973549911533,0.5050164402784163,0.0
1.0833333333333333,0.4949888573853873,0.23216429822094267,0.5050111426146127,0.0
1.0875000000000001,0.49499415264886687,0.23193127496349808,0.5050058473511331,0.0
1.0916666666666668,0.4949994455458952,0.23169828565039285,0.5050005544541049,0.0
1.0958333333333334,0.49500473610793594,0.23146533071173309,0.5049952638920642,0.0
1.1,0.4950100243640448,0.23123241057613267,0.5049899756359552,0.0
1.1041666666666667,0.4950153103408706,0.23099952567068885,0.5049846896591295,0.0
1.1083333333333334,0.4950205940626551,0.23076667642095655,0.5049794059373449,0.0
1.1125,0.4950258755573449,0.23053386325490213,0.5049741244426552,0.0
1.1166666666666667,0.4950311548658878,0.23030108660903095,0.5049688451341122,0.0
1.1208333333333333,0.49503643201440306,0.23006834691029882,0.504963567985597,0.0
1.125,0.4950417070262993,0.22983564458390995,0.5049582929737007,0.0
1.1291666666666667,0.49504697992331353,0.2296029800539751,0.5049530200766865,0.0
1.1333333333333335,0.49505225072551184,0.22937035374349557,0.5049477492744882,0.0
1.1375,0.4950575194512896,0.22913776607434758,0.5049424805487105,0.0
1.1416666666666668,0.49506278611737203,0.22890521746726644,0.5049372138826279,0.0
1.1458333333333333,0.4950680507388148,0.228672708341831,0.5049319492611852,0.0
1.1500000000000001,0.49507331332900406,0.22844023911644773,0.5049266866709959,0.0
1.1541666666666668,0.495078574209411,0.22820781046576408,0.5049214257905891,0.0
1.1583333333333334,0.49508383268292305,0.22797542221283135,0.504916167317077,0.0
1.1625,0.49508908921758477,0.22774307515488945,0.5049109107824152,0.0
1.1666666666666667,0.4950943438174404,0.2275107697024465,0.5049056561825596,0.0
1.1708333333333334,0.4950995964865325,0.22727850626604362,0.5049004035134674,0.0
1.175,0.4951048472289026,0.2270462852562547,0.5048951527710974,0.0
1.1791666666666667,0.4951100960485904,0.22681410708368632,0.5048899039514096,0.0
1.1833333333333333,0.49511534294963483,0.22658197215897807,0.5048846570503651,0.0
1.1875,0.49512058793607305,0.22634988089280236,0.5048794120639268,0.0
1.1916666666666667,0.4951258310120235,0.22611783369587823,0.5048741689879765,0.0
1.1958333333333335,0.49513107218765223,0.22588583097999723,0.5048689278123477,0.0
1.2,0.49513631147194115,0.2256538731568441,0.5048636885280587,0.0
1.2041666666666668,0.49514154887052225,0.22542196063759717,0.5048584511294778,0.0
1.2083333333333333,0.4951467843890257,0.22519009383348482,0.5048532156109744,0.0
1.2125000000000001,0.4951520180330799,0.22495827315578562,0.5048479819669202,0.0
1.2166666666666668,0.4951572498083115,0.22472649901582822,0.5048427501916884,0.0
1.2208333333333334,0.49516247972034555,0.22449477182499145,0.5048375202796546,0.0
1.225,0.4951677077748049,0.224263091994704,0.5048322922251951,0.0
1.2291666666666667,0.49517293397731105,0.22403145993644494,0.5048270660226889,0.0
1.2333333333333334,0.49517815833348355,0.2237998760617431,0.5048218416665164,0.0
1.2375,0.49518338084894026,0.22356834078217747,0.5048166191510598,0.0
1.2416666666666667,0.49518860152696786,0.2233368545057846,0.504811398473032,0.0
1.2458333333333333,0.4951938203556594,0.22310541761718514,0.5048061796443406,0.0
1.25,0.4951990373340647,0.22287403051788704,0.5048009626659353,0.0
1.2541666666666667,0.495204252464178,0.22264269361396913,0.5047957475358219,0.0
1.2583333333333335,0.4952094657479929,0.22241140731154158,0.5047905342520072,0.0
1.2625,0.49521467718750123,0.22218017201674556,0.5047853228124988,0.0
1.2666666666666668,0.4952198867846939,0.2219489881357536,0.504780113215306,0.0
1.2708333333333333,0.49522509454156094,0.22171785607476943,0.5047749054584392,0.0
1.2750000000000001,0.49523030046009053,0.2214867762400279,0.5047696995399096,0.0
1.2791666666666668,0.4952355045422701,0.221255749037795,0.50476449545773,0.0
1.2833333333333334,0.4952407067900861,0.22102477487436792,0.504759293209914,0.0
1.2875,0.4952459072055232,0.220793854156075,0.5047540927944768,0.0
1.2916666666666667,0.49525110578234816,0.22056298727601867,0.5047488942176519,0.0
1.2958333333333334,0.4952563025030226,0.22033217460901863,0.5047436974969775,0.0
1.3,0.4952614973647543,0.2201014165536321,0.5047385026352458,0.0
1.3041666666666667,0.4952666903652667,0.21987071350925028,0.5047333096347333,0.0
1.3083333333333333,0.49527188150228285,0.2196400658752669,0.5047281184977173,0.0
1.3125,0.4952770707735252,0.21940947405107822,0.5047229292264748,0.0
1.3166666666666667,0.4952822581767163,0.21917893843608313,0.5047177418232838,0.0
1.3208333333333335,0.4952874437095779,0.21894845942968305,0.5047125562904221,0.0
1.325,0.49529262736983176,0.21871803743128196,0.5047073726301683,0.0
1.3291666666666668,0.49529780915519894,0.21848767284028633,0.5047021908448011,0.0
1.3333333333333333,0.49530298906340053,0.2182573660561055,0.5046970109365995,0.0
1.3375000000000001,0.4953081670920585,0.21802711747786294,0.5046918329079416,0.0
1.3416666666666668,0.49531334323094145,0.21779692748172713,0.5046866567690584,0.0
1.3458333333333334,0.4953185174712543,0.21756679644801852,0.5046814825287456,0.0
1.3499999999999999,0.49532368980862623,0.217336724769967,0.5046763101913738,0.0
1.3541666666666667,0.49532886023868605,0.2171067128407922,0.504671139761314,0.0
1.3583333333333334,0.49533402875706306,0.21687676105370413,0.504665971242937,0.0
1.3625,0.49533919535938625,0.21664686980190256,0.5046608046406137,0.0
1.366666666666667,0.49534436004128485,0.2164170394785777,0.5046556399587151,0.0
1.3708333333333333,0.4953495227983881,0.2161872704769096,0.5046504772016119,0.0
1.375,0.49535468362632507,0.21595756319006829,0.5046453163736749,0.0
1.3791666666666667,0.4953598425207251,0.2157279180112142,0.5046401574792749,0.0
1.3833333333333335,0.4953649994772174,0.21549833533349763,0.5046350005227827,0.0
1.3875000000000002,0.49537015449065186,0.21526881554621335,0.5046298455093481,0.0
1.3916666666666666,0.4953753075506741,0.2150393590129503,0.504624692449326,0.0
1.3958333333333333,0.49538045865067265,0.21480996611573838,0.5046195413493274,0.0
1.4000000000000001,0.4953856077850674,0.21458063724167606,0.5046143922149326,0.0
1.4041666666666668,0.495390754948278,0.2143513727778463,0.504609245051722,0.0
1.4083333333333334,0.4953959001347246,0.21412217311131632,0.5046040998652754,0.0
1.4124999999999999,0.4954010433388274,0.21389303862913792,0.5045989566611726,0.0
1.4166666666666667,0.4954061845550069,0.21366396971834714,0.5045938154449932,0.0
1.4208333333333334,0.4954113237776837,0.21343496676596474,0.5045886762223164,0.0
1.425,0.49541646100127873,0.21320603015899564,0.5045835389987213,0.0
1.429166666666667,0.49542159622021303,0.21297716028442965,0.504578403779787,0.0
1.4333333333333333,0.4954267294289079,0.21274835752924068,0.5045732705710921,0.0
1.4375,0.49543186062107913,0.21251962227551915,0.5045681393789209,0.0
1.4416666666666667,0.49543698978659984,0.21229095487881502,0.5045630102134002,0.0
1.4458333333333335,0.4954421169183214,0.21206235571518864,0.5045578830816786,0.0
1.4500000000000002,0.49544724200975465,0.21183382516522212,0.5045527579902453,0.0
1.4541666666666666,0.4954523650544103,0.2116053636094768,0.5045476349455897,0.0
1.4583333333333333,0.4954574860457999,0.2113769714284931,0.5045425139542,0.0
1.4625000000000001,0.49546260497743516,0.2111486490027909,0.5045373950225649,0.0
1.4666666666666668,0.49546772184282806,0.21092039671286905,0.5045322781571718,0.0
1.4708333333333334,0.49547283663549124,0.21069221493920592,0.5045271633645088,0.0
1.4749999999999999,0.49547794934893735,0.21046410406225904,0.5045220506510627,0.0
1.4791666666666667,0.49548305997667974,0.21023606446246518,0.5045169400233204,0.0
1.4833333333333334,0.4954881685122319,0.21000809652024058,0.5045118314877682,0.0
1.4875,0.4954932749486928,0.20978020061014654,0.5045067250513073,0.0
1.491666666666667,0.4954983792773076,0.20955237708064617,0.5045016207226924,0.0
