time,P_100%,P_99%,P_90%,P_50%,P_20%
0.21666666666666667,99.97291870215172,98.90395678115061,89.3532711825186,48.33929061611975,18.976317159327706
0.22083333333333335,99.97236879772,98.90147808877764,89.33553793537857,48.29503262143983,18.949707461470812
0.225,99.97181769549846,98.89898743216948,89.31771503655469,48.2506263152385,18.92304011112507
0.22916666666666666,99.97126539402915,98.89648507695503,89.29980495638299,48.206078659490956,18.896319404052676
0.23333333333333336,99.97071189200423,98.89397127672574,89.28181005335024,48.16139629182722,18.869549424148246
0.23750000000000002,99.97015718801916,98.89144627336613,89.26373257963822,48.11658554247427,18.84273405448449
0.2416666666666667,99.96960128081176,98.88891029787413,89.24557468600949,48.07165244861938,18.815876988239324
0.24583333333333335,99.96904416923411,98.88636357091804,89.2273384275176,48.0266027712051,18.7889817382538
0.25,99.9684858520641,98.88380630310138,89.20902576800549,47.9814420088467,18.76205164636086
0.2541666666666667,99.96792632817959,98.88123869565028,89.19063858399352,47.9361754084321,18.735089892824462
0.25833333333333336,99.96736559654322,98.87866094088923,89.17217866974909,47.8908079799874,18.70809950386558
0.2625,99.96680365605769,98.87607322244504,89.15364774099422,47.84534450890521,18.68108335950563
0.26666666666666666,99.96624050569537,98.87347571583224,89.13504743789669,47.79978956486598,18.654044201825027
0.2708333333333333,99.96567614449144,98.87086858886245,89.11637932963016,47.75414751304357,18.626984641127855
0.275,99.96511057142801,98.86825200181339,89.09764491749806,47.708422525744986,18.599907162523273
0.2791666666666667,99.96454378553358,98.86562610791823,89.07884563734925,47.66261859042897,18.572814133013633
0.2833333333333334,99.96397578587509,98.86299105371228,89.05998286349852,47.616739516658875,18.545707806163424
0.28750000000000003,99.96340657143811,98.86034697911028,89.04105791134253,47.57078894795844,18.518590328004763
0.2916666666666667,99.96283614126843,98.8576940179383,89.0220720390406,47.52477036896585,18.491463743719365
0.29583333333333334,99.96226449448484,98.85503229827196,89.00302645157097,47.47868711038109,18.46433000282182
0.3,99.96169163026167,98.85236194269818,88.98392230323641,47.43254235882072,18.43719096112065
0.3041666666666667,99.96111754754374,98.84968306798847,88.96476069984921,47.38633916378879,18.410048385238788
0.30833333333333335,99.9605422453545,98.84699578587185,88.94554269788829,47.34008044082638,18.382903960258506
0.3125,99.95996572278126,98.84430020331895,88.92626931000265,47.29376897990859,18.355759292907916
0.3166666666666667,99.95938797894178,98.84159642269702,88.9069415067806,47.24740745339015,18.32861591319024
0.32083333333333336,99.95880901278863,98.83888454153465,88.88756021841817,47.20099842164865,18.301475277716168
0.325,99.95822882332158,98.83616465312144,88.8681263339868,47.15454433634362,18.274338776329962
0.32916666666666666,99.95764740958175,98.83343684675093,88.84864070571228,47.10804753692218,18.247207734576463
0.3333333333333333,99.95706477062856,98.83070120785199,88.82910415070671,47.06151026835213,18.220083415000936
0.33749999999999997,99.95648090538081,98.82795781777955,88.80951745234003,47.01493468265181,18.192967019466444
0.34166666666666673,99.95589581278624,98.82520675431157,88.789881359507,46.96832284354151,18.165859695040858
0.3458333333333334,99.95530949181757,98.8224480918576,88.77019658997969,46.92167672327379,18.138762535822604
0.35000000000000003,99.95472194145404,98.81968190156338,88.75046383211327,46.87499821082998,18.111676584203444
0.3541666666666667,99.95413316056239,98.81690825115741,88.73068374592773,46.82828911948993,18.08460283251652
0.35833333333333334,99.95354314802243,98.81412720533888,88.71085696266235,46.78155118883402,18.057542227955548
0.36250000000000004,99.95295190272559,98.81133882595653,88.69098408717187,46.73478608672884,18.030495674065087
0.3666666666666667,99.95235942356109,98.80854317209665,88.67106569959935,46.68799540646445,18.003464031771866
0.37083333333333335,99.9517657093268,98.8057402999572,88.6511023562434,46.64118067904949,17.976448120461576
0.375,99.95117075882317,98.80293026316423,88.63109458922973,46.59434337399984,17.949448722331812
0.37916666666666665,99.95057457085359,98.80011311292624,88.61104290823417,46.547484902311446,17.922466583504484
0.38333333333333336,99.94997714421444,98.79728889810694,88.59094780213894,46.50060661437549,17.89550241498496
0.3875,99.94937847762323,98.79445766512704,88.57080973968678,46.453709805184396,17.868556893395997
0.39166666666666666,99.94877856979312,98.79161945821761,88.55062916936033,46.40679571945229,17.84163066459993
0.3958333333333333,99.94817741943412,98.78877431955357,88.53040652050258,46.35986555283471,17.814724344623066
0.4000000000000001,99.9475750252413,98.78592228930935,88.51014220491199,46.31292045325123,17.787838520131608
0.40416666666666673,99.94697138581706,98.78306340550779,88.48983661734222,46.26596151892316,17.760973748866952
0.4083333333333334,99.94636649977305,98.78019770434324,88.46949013513382,46.21898980650892,17.734130563760218
0.41250000000000003,99.94576036572725,98.77732522030468,88.44910311921058,46.172006331634805,17.70730947334565
0.4166666666666667,99.94515298230337,98.77444598622827,88.4286759160775,46.125012070829314,17.68051096325058
0.4208333333333334,99.94454434814395,98.77156003340964,88.4082088580082,46.07800796007668,17.65373549677981
0.42500000000000004,99.94393446174992,98.7686673913068,88.38770226389778,46.030994898194166,17.626983510612646
0.4291666666666667,99.94332332155491,98.76576808752823,88.3671564392574,45.98397375036461,17.600255422811273
0.43333333333333335,99.94271092605034,98.76286214850532,88.34657167307813,45.93694534886635,17.57355163263365
0.4375,99.94209727372126,98.75994959929506,88.32594824367877,45.889910493785,17.54687252104924
0.4416666666666667,99.94148236305583,98.75703046366426,88.30528641803916,45.84286995134564,17.52021845183306
0.44583333333333336,99.94086619250231,98.75410476407012,88.28458645209433,45.79582446046517,17.493589768795754
0.45,99.94024876037665,98.7511725213059,88.26384859138625,45.748774732829645,17.466986799032146
0.45416666666666666,99.93963006504724,98.74823375515564,88.24307306901851,45.701721454287174,17.440409855427486
0.4583333333333333,99.93901010487608,98.74528848430121,88.22226010741105,45.654665285972335,17.41385923633097
0.4625000000000001,99.93838887822133,98.74233672635341,88.20140992043657,45.60760685895718,17.387335226470213
0.46666666666666673,99.93776638343451,98.73937849790933,88.18052271289677,45.5605467820415,17.360838096182764
0.4708333333333334,99.93714261874854,98.73641381423897,88.15959868105664,45.5134856430104,17.334368100463973
0.47500000000000003,99.93651758240473,98.73344268961884,88.13863801244956,45.466424008623044,17.307925483683118
0.4791666666666667,99.93589127264946,98.73046513747748,88.11764088416581,45.419362425846884,17.28151047864756
0.4833333333333334,99.9352636877198,98.72748117034881,88.09660746659588,45.37230141953451,17.255123307258515
0.48750000000000004,99.9346348258496,98.72449079992727,88.07553792280216,45.32524149439413,17.228764180817464
0.4916666666666667,99.93400468520733,98.72149403696613,88.05443240878517,45.27818313882701,17.20243329813685
0.49583333333333335,99.93337326391459,98.7184908912091,88.0332910738666,45.23112682430351,17.17613084910168
0.5,99.93274056011,98.71548137175179,88.01211405924316,45.18407300636059,17.149857014653406
0.5041666666666668,99.93210657191949,98.71246548694592,87.99090149955572,45.137022124068146,17.123611967037327
0.5083333333333334,99.93147129746066,98.70944324444027,87.96965352384954,45.089974598382085,17.09739587032
0.5125000000000001,99.93083473482668,98.70641465118486,87.94837025535183,45.042930837622166,17.071208879010342
0.5166666666666667,99.9301968820396,98.70337971323964,87.92705181180779,44.995891236497826,17.045051139599263
0.5208333333333334,99.92955773713538,98.7003384360933,87.90569830523253,44.94885617678485,17.018922791830228
0.525,99.92891729813913,98.69729082463759,87.88430984109276,44.90182602770953,16.992823968493784
0.5291666666666667,99.92827556306545,98.69423688317582,87.86288652057456,44.85480114378261,16.96675479585503
0.5333333333333333,99.92763252991872,98.691176615456,87.84142844012102,44.807781868716205,16.94071539334125
0.5375,99.92698819664237,98.68811002453343,87.81993569164437,44.76076853551138,16.9147058730821
0.5416666666666666,99.92634256117258,98.68503711289574,87.79840836273908,44.71376146670462,16.888726342085683
0.5458333333333334,99.92569562144122,98.68195788256739,87.77684653567812,44.66676097494564,16.862776901828006
0.55,99.92504737536827,98.67887233507972,87.75525028868599,44.61976736140785,16.8368576485603
0.5541666666666667,99.92439782086461,98.67578047149922,87.73361969632907,44.57278091762304,16.81096867345792
0.5583333333333333,99.92374695580052,98.67268229237786,87.71195482943457,44.52580192683594,16.785110061697093
0.5625,99.92309477801285,98.6695777976874,87.69025575530627,44.478830663805915,16.759281894162697
0.5666666666666668,99.92244128534716,98.6664669870635,87.66852253739256,44.431867395298994,16.73348424745113
0.5708333333333334,99.92178647563887,98.66334985973991,87.64675523494321,44.384912379197985,16.707717193977896
0.5750000000000001,99.92113034671635,98.6602264145707,87.62495390460823,44.33796586612473,16.681980802224807
0.5791666666666667,99.92047289640482,98.65709665005753,87.60311860002292,44.29102809826209,16.656275136104902
0.5833333333333334,99.91981412249473,98.65396056430691,87.58124937197887,44.24409931203353,16.630600255656933
0.5875,99.91915402270955,98.65081815481638,87.55934626862279,44.19717973725493,16.60495621767092
0.5916666666666667,99.91849259479942,98.6476694188679,87.53740933521811,44.15026959709731,16.579343075586042
0.5958333333333333,99.91782983650417,98.64451435343227,87.51543861283027,44.10336910669946,16.553760879693254
0.6,99.91716574555409,98.6413529551672,87.49343414081304,44.05647847658709,16.52820967682992
0.6041666666666666,99.91650031967238,98.63818522043725,87.47139595623426,44.00959791210141,16.502689510961787
0.6083333333333334,99.91583355656482,98.63501114531243,87.4493240938862,43.96272761352717,16.47720042269841
0.6125,99.91516545388288,98.63183072540767,87.42721858642999,43.91586777638557,16.45174245045144
0.6166666666666667,99.9144960092893,98.62864395611463,87.4050794644246,43.869018591665956,16.42631563005913
0.6208333333333333,99.91382522043901,98.62545083258485,87.38290675533813,43.822180243340995,16.40091999484163
0.625,99.91315308497782,98.62225134971719,87.36070048497334,43.775352910496125,16.37555557494153
0.6291666666666668,99.91247960054434,98.61904550217359,87.3384606774279,43.728536768830935,16.350222398664513
0.6333333333333334,99.91180476476671,98.61583328438972,87.31618735501708,43.68173198962414,16.324920492369703
0.6375000000000001,99.91112857522381,98.61261469043751,87.29388053838917,43.63493873979535,16.29964988047626
0.6416666666666667,99.91045102949755,98.60938971417242,87.27154024662073,43.58815718193927,16.2744105855842
0.6458333333333334,99.90977212516505,98.60615834927202,87.24916649640679,43.54138747538234,16.249202628585646
0.65,99.90909185979422,98.60292058920686,87.22675930287333,43.49462977863481,16.224026027868383
0.6541666666666667,99.90841023094507,98.59967642725277,87.20431867994064,43.44788424470442,16.198880799552466
0.6583333333333333,99.90772723616999,98.59642585650337,87.18184464012336,43.401151022786166,16.173766958691793
0.6625,99.90704287298462,98.59316886978758,87.15933719461889,43.35443025844942,16.1486845186812
0.6666666666666666,99.90635713889753,98.58990545971929,87.1367963534001,43.30772209361257,16.12363349128841
0.6708333333333334,99.90567003141466,98.58663561877869,87.11422212479359,43.26102666665349,16.09861388667585
0.6749999999999999,99.9049815480327,98.58335933927623,87.09161451561592,43.21434411732849,16.07362571359359
0.6791666666666667,99.90429168624017,98.5800766133621,87.06897353183494,43.16767458224859,16.048668980487257
0.6833333333333335,99.90360044351864,98.57678743303619,87.04629917831731,43.12101819366491,16.023743693958625
0.6875,99.90290781732408,98.57349179010718,87.02359145889704,43.07437508104617,15.998849859114921
0.6916666666666668,99.902213805098,98.57018967617557,87.00085037644708,43.027745371065876,15.973987479732479
0.6958333333333333,99.90151840428089,98.56688108274172,86.97807593270376,42.98112918757203,15.949156558254614
0.7000000000000001,99.90082161230433,98.56356600116652,86.9552681280233,42.93452665319987,15.924357095781009
0.7041666666666667,99.90012342659197,98.56024442267835,86.93242696215347,42.887937891627224,15.899589093353136
0.7083333333333334,99.89942384456046,98.55691633838097,86.90955243399394,42.84136302201976,15.874852551691315
0.7125,99.89872286360291,98.55358173920642,86.88664454163704,42.79480216128653,15.85014746961393
0.7166666666666667,99.8980204811162,98.55024061601402,86.86370328242388,42.74825542420345,15.825473844932006
0.7208333333333333,99.89731669446613,98.54689295942993,86.84072865269007,42.70172292339466,15.800831674450183
0.7250000000000001,99.89661150102597,98.54353876004241,86.81772064840688,42.65520476948284,15.776220953961467
0.7291666666666666,99.89590489815993,98.54017800832425,86.7946792640246,42.608701074124255,15.751641678472595
0.7333333333333334,99.89519688322444,98.5368106946413,86.77160449387077,42.562211946705276,15.727093843566703
0.7374999999999999,99.89448745356118,98.53343680924455,86.7484963316139,42.515737494214946,15.70257744341998
0.7416666666666667,99.89377660648678,98.53005634220257,86.72535477032093,42.46927782200242,15.678092471255567
0.7458333333333335,99.89306433932357,98.52666928353085,86.70217980246059,42.422833033768256,15.653638919539803
0.75,99.89235064938806,98.52327562316387,86.67897141943183,42.376403231545495,15.629216779980032
0.7541666666666668,99.89163553399057,98.51987535094992,86.6557296123127,42.32998851699053,15.604826043517692
0.7583333333333333,99.89091899043584,98.51646845665584,86.63245437181118,42.283588992139656,15.580466701078382
0.7625000000000001,99.89020101602355,98.51305492997146,86.60914568819214,42.237204756172225,15.556138743389464
0.7666666666666667,99.88948160804749,98.5096347605135,86.58580355131232,42.19083590691675,15.531842160098147
0.7708333333333334,99.88876076376638,98.50620793774027,86.56242795065289,42.14448254087282,15.507576940277405
0.775,99.8880384804346,98.50277445098435,86.53901887534946,42.098144753190525,15.483343072426415
0.7791666666666667,99.88731475530683,98.49933428955721,86.51557631397505,42.051822637641685,15.45914054446755
0.7833333333333333,99.8865895856281,98.49588744268702,86.49210025397771,42.00551628739831,15.434969343892597
0.7875000000000001,99.8858629686332,98.4924338995181,86.46859068291124,41.959225797372376,15.410829458578029
0.7916666666666666,99.88513490154591,98.48897364911038,86.44504758799718,41.91295125976559,15.386720875507196
0.7958333333333334,99.88440538157833,98.48550668043788,86.4214709560731,41.86669276556806,15.362643581088225
0.8000000000000002,99.88367440594176,98.48203298240506,86.39786077359342,41.820450404789455,15.338597561271866
0.8041666666666667,99.8829419718648,98.47855254395954,86.37421702662701,41.77422426644899,15.314582801546875
0.8083333333333335,99.88220807654659,98.47506535392007,86.35053970085178,41.728014438559974,15.290599286932657
0.8125,99.88147271717463,98.47157140101282,86.32682878200843,41.68182100832145,15.266647001977432
0.8166666666666668,99.8807358909255,98.46807067388863,86.30308425590515,41.63564406401029,15.242725931690204
0.8208333333333334,99.87999759496394,98.4645631611212,86.27930610762492,41.58948369240959,15.218836060865574
0.8250000000000001,99.87925782644204,98.46104885120475,86.25549432194313,41.54333997918104,15.194977373520697
0.8291666666666667,99.87851658249963,98.45752773255133,86.23164888332337,41.49721300922896,15.171149853342806
0.8333333333333334,99.87777386031081,98.45399979360894,86.20776977590825,41.45110286669246,15.147353483688189
0.8375,99.87702965703579,98.45046502285533,86.18385698350792,41.40500963493351,15.123588247579262
0.8416666666666668,99.87628396980969,98.44692340860128,86.15991048961732,41.358933396555116,15.099854127699814
0.8458333333333333,99.87553679575804,98.44337493909549,86.13593027853163,41.312874234799956,15.076151106621714
0.8500000000000001,99.87478813199623,98.43981960252367,86.11191633423853,41.26683223225995,15.052479167220806
0.8541666666666666,99.87403797562895,98.43625738700707,86.08786864011635,41.22080747042565,15.02883829171617
0.8583333333333334,99.87328632374933,98.43268828060047,86.06378717933417,41.1748000301999,15.005228462045558
0.8625000000000002,99.87253317345127,98.42911227130683,86.0396719348465,41.12880999189291,14.981649659896974
0.8666666666666667,99.87177852185226,98.42552934722116,86.01552288938593,41.08283743521409,14.958101866706711
0.8708333333333335,99.87102236603833,98.42193949632764,85.99134002545415,41.03688243926089,14.93458506365601
0.875,99.8702647030851,98.41834270653075,85.96712332545201,40.99094508322704,14.911099231698632
0.8791666666666668,99.86950553005917,98.41473896568266,85.94287277254689,40.9450254462899,14.887644352062749
0.8833333333333334,99.86874484401763,98.41112826158212,85.91858834932854,40.89912360659749,14.864220405656175
0.8875000000000001,99.86798264200748,98.40751058197307,85.89427003811129,40.853239641830676,14.840827373068413
0.8916666666666667,99.86721892106584,98.40388591454308,85.86991782107482,40.80737362920059,14.817465234700142
0.8958333333333334,99.86645367824703,98.40025424698369,85.8455316802594,40.761525645443605,14.79413397076228
0.9,99.86568691059561,98.39661556700887,85.82111159755985,40.7156957668139,14.770833561274102
0.9041666666666668,99.86491861513844,98.39296986222222,85.79665755471788,40.66988406742065,14.747563986060378
0.9083333333333333,99.86414878889411,98.38931712018207,85.77216953155393,40.624090628610084,14.72432522495436
0.9125000000000001,99.86337742887285,98.38565732840162,85.74764751551012,40.57831552221148,14.701117257826699
0.9166666666666666,99.86260453207593,98.38199047434803,85.72309148477237,40.53255882352323,14.67794006420356
0.9208333333333334,99.86183009549546,98.37831654544136,85.69850142125776,40.48682060737936,14.65479362346336
0.9250000000000002,99.86105411612212,98.37463552906148,85.67387730673867,40.44110094816188,14.631677914838068
0.9291666666666667,99.86027659096086,98.37094741264329,85.64921912285052,40.395399919813265,14.608592917412325
0.9333333333333335,99.85949751699232,98.36725218354584,85.62452685109933,40.34971759600875,14.585538610121915
0.9375,99.85871689118774,98.3635498290649,85.59980047286956,40.30405405085205,14.562514971126191
0.9416666666666668,99.85793471051005,98.35984033645536,85.57503996991048,40.25840935757512,14.539521981078604
0.9458333333333334,99.85715097191368,98.35612369293038,85.55024532405082,40.21278358896097,14.516559617485353
0.9500000000000001,99.856365672344,98.35239988566028,85.52541651672017,40.1671768174681,14.493627858980048
0.9541666666666667,99.85557880873702,98.34866890177142,85.50055352930211,40.121589115244426,14.470726684058796
0.9583333333333334,99.85479037801896,98.34493072834488,85.47565634314365,40.07602055414123,14.447856071083454
0.9625,99.85400037712667,98.34118535244585,85.45072493956457,40.03047120572701,14.425015998284874
0.9666666666666668,99.85320880300537,98.33743276122486,85.42575929986684,39.984941141301455,14.402206443768584
0.9708333333333333,99.85241565257321,98.33367294171947,85.40075940534426,39.9394304319151,14.379427385749127
0.9750000000000001,99.85162092274092,98.32990588091994,85.375725237295,39.893939148567284,14.356678802330558
0.9791666666666666,99.85082461041164,98.32613156578147,85.35065677717749,39.8484673619935,14.333960671393802
0.9833333333333334,99.85002671248064,98.32234998322349,85.32555400645533,39.803015142649095,14.311272970720951
0.9875000000000002,99.84922722583521,98.31856112012912,85.300416906564,39.757582560796905,14.288615677998964
0.9916666666666667,99.84842614735426,98.31476496334429,85.27524545898508,39.7121696865209,14.265988770823302
0.9958333333333335,99.84762347390857,98.31096149967686,85.25003964525604,39.666776589739754,14.243392226701571
1.0,99.84681920237935,98.30715071593488,85.2247994469796,39.62140334022039,14.220826023057143
1.0041666666666667,99.84601332963928,98.30333259894782,85.19952484583355,39.576050007591576,14.19829013723279
1.0083333333333335,99.84520585254626,98.2995071354623,85.17421582358028,39.53071666135746,14.175784546516917
1.0125,99.84439676795111,98.29567431219206,85.14887236201699,39.485403370124054,14.153309228267716
1.0166666666666668,99.84358607269725,98.29183411581877,85.12349444216339,39.44011020156582,14.130864159693996
1.0208333333333333,99.84277376362051,98.28798653299181,85.09808204540136,39.39483722409514,14.108449317921803
1.0250000000000001,99.84195983754908,98.28413155032749,85.07263515339588,39.349584505962376,14.086064680020726
1.0291666666666668,99.84114429130307,98.28026915440859,85.04715374787591,39.30435211525411,14.063710223007476
1.0333333333333334,99.84032712169645,98.27639933178376,85.02163781064115,39.259140119902256,14.041385923849404
1.0375,99.83950832555163,98.27252206901736,84.99608732356899,39.21394858769323,14.019091759468083
1.0416666666666667,99.8386878996769,98.26863735265418,84.97050226862132,39.168777586277095,13.99682770674281
1.0458333333333334,99.83786584087065,98.26474516918131,84.94488262785157,39.12362718317659,13.974593742514113
1.05,99.83704214592417,98.26084550505654,84.91922838330737,39.078497445555335,13.952389843431726
1.0541666666666667,99.83621681162168,98.25693834670821,84.89353951643075,39.033388439370086,13.930215985913438
1.0583333333333333,99.83538983474006,98.25302368053481,84.867816009104,38.98830023110991,13.908072146528594
1.0625,99.83456121204868,98.24910149290457,84.84205784338735,38.94323288722148,13.885958301802129
1.0666666666666667,99.83373094030942,98.24517177015495,84.81626500141302,38.89818647399069,13.86387442821285
1.0708333333333335,99.83289901627982,98.24123449859485,84.79043746539008,38.853161057548675,13.841820502195754
1.075,99.83206543672047,98.23728966454598,84.7645752176093,38.80815670387777,13.819796500144294
1.0791666666666668,99.83123019837782,98.23333725429013,84.73867824044797,38.763173478817585,13.797802398412678
1.0833333333333333,99.8303932979909,98.22937725407014,84.71274651637478,38.71821144807094,13.775838173318114
1.0875000000000001,99.8295547322917,98.22540965010135,84.68678002782396,38.673270704829235,13.753903801136266
1.0916666666666668,99.82871449800528,98.22143442857133,84.66077875686598,38.62835124795005,13.731999257905864
1.0958333333333334,99.8278725918496,98.21745157563963,84.63474268596461,38.58345318354148,13.71012451966356
1.1,99.82702901053536,98.21346107743749,84.60867179769947,38.53857657557,13.688279562475817
1.1041666666666667,99.82618375076599,98.20946292006751,84.58256607472913,38.49372148796426,13.666464362366698
1.1083333333333334,99.82533680921064,98.20545708946732,84.55642549979473,38.44888798461511,13.644678895319364
1.1125,99.82448818264534,98.20144357207079,84.5302500557236,38.40407612937574,13.622923137277473
1.1166666666666667,99.82363786770267,98.19742235367936,84.5040397254327,38.35928598606162,13.601197064146609
1.1208333333333333,99.82278586106453,98.19339342031152,84.47779449193241,38.31451761845061,13.579500651795703
1.125,99.82193215940522,98.18935675795683,84.45151433817104,38.269771090283,13.557833876058458
1.1291666666666667,99.82107675939153,98.18531235257592,84.42519924691345,38.22504646424477,13.536196721247649
1.1333333333333335,99.82021965768266,98.18126019010086,84.3988492012716,38.18034380238559,13.514589142642372
1.1375,99.81936085093042,98.17720025643517,84.37246418445304,38.13566316790445,13.493011128695986
1.1416666666666668,99.81850033577929,98.173132537454,84.34604417975221,38.09100462396438,13.471462654789562
1.1458333333333333,99.8176381088738,98.16905701901828,84.31958917055323,38.04636823368604,13.449943696302421
1.1500000000000001,99.81677416685004,98.16497368698437,84.29309914033232,38.001754060147775,13.428454228612136
1.1541666666666668,99.8159085063339,98.16088252715826,84.26657407266067,37.95716216638569,13.40699422709454
1.1583333333333334,99.81504112394418,98.15678352531883,84.24001395120698,37.912592615393706,13.385563667123757
1.1625,99.81417201629284,98.1526766672188,84.21341875974021,37.86804547012357,13.364162524072196
1.1666666666666667,99.81330117998495,98.14856193858503,84.18678848210187,37.823520793484974,13.342790773310567
1.1708333333333334,99.81242861161873,98.14443932511881,84.16012310186223,37.779018648345584,13.321448390023319
1.175,99.81155430778568,98.14030881249586,84.13342260283729,37.734539096685666,13.300135349309022
1.1791666666666667,99.81067826507051,98.13617038636666,84.1066869690219,37.69008219521975,13.278851626451004
1.1833333333333333,99.80980048005128,98.13202403235674,84.07991618449994,37.645648004480684,13.25759719672967
1.1875,99.80892094929938,98.1278697360667,84.05311023344588,37.60123658594576,13.2363720354222
1.1916666666666667,99.8080396693801,98.12370748307407,84.02626910012646,37.55684800105898,13.215176117802564
1.1958333333333335,99.8071566368526,98.11953725894016,83.9993927689022,37.5124823112311,13.194009419141537
1.2,99.80627184826905,98.11535904919704,83.97248122422918,37.4681395778397,13.172871914706727
1.2041666666666668,99.80538530017519,98.11117283935201,83.94553445066055,37.42381986222919,13.151763579762585
