P0_fit,half_life_fit,P0_sim,half_life_sim
63.247491638795985,2.8483464774780898,,
63.57859531772575,2.86261112225991,,
63.90969899665552,2.8770397642214762,,
64.24080267558529,2.8916355711777073,,
64.57190635451505,2.9064017998471456,,
64.90301003344482,2.9213417991746433,,
65.23411371237458,2.9364590138103206,,
65.56521739130434,2.9517569877536625,,
65.89632107023411,2.9672393681722697,,
66.22742474916387,2.9829099094053912,,
66.55852842809365,2.9987724771630524,,
66.88963210702342,3.0148310529323776,,
67.22073578595318,3.031089738603464,,
67.55183946488295,3.047552761328078,,
67.88294314381271,3.064224478625353,,
68.21404682274247,3.081109383749722,,
68.54515050167224,3.098212111337387,,
68.876254180602,3.115537443348864,,
69.20735785953177,3.133090315326387,,
69.53846153846153,3.150875822986438,,
69.86956521739131,3.168899229169129,,
70.20066889632108,3.1871659711678664,,
70.53177257525084,3.2056816684645564,,
70.8628762541806,3.22445213089753,,
71.19397993311037,3.2434833672915846,,
71.52508361204013,3.2627815945818406,,
71.8561872909699,3.282353247465721,,
72.18729096989966,3.302204988620131,,
72.51839464882943,3.3223437195240315,,
72.84949832775919,3.3427765919299333,,
73.18060200668896,3.36351102003158,,
73.51170568561874,3.3845546933790946,,
73.8428093645485,3.4059155905973846,,
74.17391304347827,3.4276019939684996,,
74.50501672240803,3.449622504944007,,
74.8361204013378,3.471986060659512,,
75.16722408026756,3.49470195152998,,
75.49832775919732,3.517779840011858,,
75.82943143812709,3.5412297806260566,,
76.16053511705685,3.565062241344863,,
76.49163879598662,3.5892881264557666,,
76.82274247491638,3.6139188010262857,,
77.15384615384616,3.638966117106205,,
77.48494983277592,3.664442441817412,,
77.81605351170569,3.690360687496848,,
78.14715719063545,3.7167343440752996,,
78.47826086956522,3.7435775138940133,,
78.80936454849498,3.770904949182728,,
79.14046822742475,3.798732092447008,,
79.47157190635451,3.827075120040124,,
79.80267558528428,3.8559509892256076,,
80.13377926421404,3.88537748907148,,
80.4648829431438,3.91537329555667,,
80.79598662207358,3.945958031314976,,
81.12709030100335,3.9771523304928538,,
81.45819397993311,4.008977909255472,,
81.78929765886288,4.041457642541626,,
82.12040133779264,4.074615647744175,,
82.45150501672241,4.108477376079489,,
82.78260869565217,4.143069712509647,,
83.11371237458194,4.178421085196306,,
83.4448160535117,4.21456158559856,,
83.77591973244147,4.251523100481461,,
84.10702341137124,4.289339457281371,,
84.43812709030101,4.328046584483323,,
84.76923076923077,4.367682688910029,,
85.10033444816054,4.408288452108548,,
85.4314381270903,4.449907248357653,,
85.76254180602007,4.49258538721655,,
86.09364548494983,4.53637238400647,,
86.4247491638796,4.581321262176502,,
86.75585284280936,4.627488892172785,,
87.08695652173913,4.674936372230375,,
87.41806020066889,4.723729457469455,,
87.74916387959867,4.77393904484069,,
88.08026755852843,4.825641722875979,,
88.4113712374582,4.878920396922816,,
88.74247491638796,4.933865002651161,,
89.07357859531773,4.990573323223391,,
89.40468227424749,5.049151928742303,,
89.73578595317726,5.109717260612785,,
90.06688963210702,5.172396888497277,,
90.39799331103679,5.237330973916985,,
90.72909698996655,5.3046739826560945,,
91.06020066889633,5.374596698514296,,
91.3913043478261,5.44728860437334,,
91.72240802675586,5.522960714030113,,
