# Barcode	Count
1	503
11	2593
12	505
15	2498
16	85
17	503
19	153
2	926
20	1538
25	351
26	777
27	559
28	3811
3	459
30	590
31	805
32	783
33	817
36	287
4	441
43	2987
44	1411
45	542
46	602
49	945
5	544
50	274
51	2942
53	190
54	119
55	2198
56	1984
57	704
58	1603
59	1517
6	1992
61	1945
64	985
65	183
67	184
68	502
69	5
7	521
74	1043
75	377
76	5
78	197
80	74
81	214
82	243
84	481
85	101
86	297
87	46
88	159
9	519
90	235
93	204
94	710
95	45
unmatched	1371
total	50184
