time,mean_noAb_rep1,se_noAb_rep1,mean_noAb_rep2,se_noAb_rep2,mean_noAb_rep3,se_noAb_rep3,mean_Ab_rep1,se_Ab_rep1,mean_Ab_rep2,se_Ab_rep2,mean_Ab_rep3,se_Ab_rep3
0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0
2,11.805555555555557,2.7069995957543176,23.7037037037037,3.8787210760267623,20.535714285714285,3.950375194113824,11.805555555555557,2.7069995957543176,23.7037037037037,3.8787210760267623,20.535714285714285,3.950375194113824
3,14.705882352941178,3.448292634601168,19.620253164556967,2.803534186923683,15.957446808510639,4.424370021863511,96.9325153374233,3.4076556539777125,88.88888888888887,12.57976379934738,106.5934065934066,6.538728023285754
7,2.651515151515152,0.7151710052086877,4.901960784313726,0.8013087215449973,5.357142857142858,1.3043389335403268,76.47058823529412,31.32395823185237,152.6315789473684,56.251787757987934,119.56521739130434,34.511320553042765
10,4.924242424242424,0.5849468892930298,4.820717131474103,0.3601904810818046,4.743083003952569,0.40601333494080055,84.31372549019608,12.891037648143248,84.61538461538461,10.951702060363809,101.92307692307693,13.823398571970248
15,4.669811320754716,1.1847511631646503,5.79113924050633,0.6416904190895877,5.873493975903614,0.706009563665307,109.63855421686745,22.537047644805483,100.0,13.036941562346389,107.09876543209877,1.4620981082719913
20,6.055045871559632,0.4205733099956465,11.020408163265307,1.706240997569916,8.73015873015873,2.049807327166444,88.46153846153847,13.141157934582075,127.77777777777779,43.06302205271662,110.83743842364531,9.320037074177728
