time,mean_noAb_rep1,se_noAb_rep1,mean_noAb_rep2,se_noAb_rep2,mean_noAb_rep3,se_noAb_rep3,mean_Ab_rep1,se_Ab_rep1,mean_Ab_rep2,se_Ab_rep2,mean_Ab_rep3,se_Ab_rep3
0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0
2,15.41095890410959,2.7750288393433493,22.683706070287545,3.0318102316578943,19.318181818181817,1.8018273310996265,15.41095890410959,2.7750288393433493,22.683706070287545,3.0318102316578943,19.318181818181817,1.8018273310996265
3,9.375,4.11809586234878,27.586206896551722,9.46405627042992,13.636363636363637,1.636801844656063,102.85714285714286,7.320739378308731,89.23076923076923,12.624588195906856,112.12121212121214,5.9333997754188035
7,2.5219298245614037,0.43932043349964295,3.240740740740741,0.6635104598515654,4.655172413793103,1.4116019187671522,69.23076923076923,12.900674892124522,109.99999999999999,24.812899870833313,123.63636363636365,19.17527065552904
10,1.1320754716981132,0.591268517009601,1.587301587301587,0.28332910972613734,1.7261904761904765,0.49649567307255027,94.70198675496687,10.127274004227782,94.26229508196722,10.023353375584561,100.91743119266054,6.873331158018188
15,0.1,0.05336708587331987,0.1875,0.0623778102448098,0.17391304347826086,0.034096406448566305,112.2905027932961,15.358954675261183,125.71428571428571,21.007842489511862,119.8529411764706,17.380253103884314
20,0.1,0.0062399858332345135,0.1,0.009482695911710899,0.1,0.0013190513620409067,129.16666666666669,14.137051612645799,88.18181818181819,10.421736648376651,99.53703703703704,4.397515125832321
