# Barcode	Count
1	492
11	2913
12	453
15	2876
16	64
17	715
19	156
2	7481
20	1605
25	329
26	827
27	610
28	3947
3	459
30	599
31	755
32	936
33	923
36	355
4	3
43	3306
44	1613
45	664
46	691
49	900
5	498
50	295
51	2779
53	161
54	125
55	2502
56	2204
57	892
58	1542
59	1545
6	2379
61	2121
64	1031
65	135
67	176
68	679
69	4
7	487
74	1007
75	493
76	1
78	169
80	47
81	198
82	249
84	387
85	137
86	301
87	45
88	144
9	636
90	198
93	250
94	742
95	50
unmatched	1556
total	59837
