# Barcode	Count
1	733
11	1256
12	40
15	3265
16	14
17	264
19	21
2	1
20	321
25	39
26	82
27	121
28	958
3	25
30	109
31	197
32	179
33	292
36	65
4	0
43	3513
44	452
45	94
46	147
49	230
5	62
50	219
51	399
53	16
54	18
55	864
56	2131
57	297
58	237
59	1876
6	1889
61	2442
64	293
65	17
67	20
68	235
69	0
7	54
74	161
75	64
76	1
78	39
80	8
81	36
82	28
84	81
85	12
86	32
87	6
88	17
9	227
90	29
93	31
94	164
95	2
unmatched	15879
total	40304
