# Barcode	Count
1	48
11	623
12	158
15	858
16	358
17	1531
19	70
2	94
20	365
25	121
26	190
27	313
28	725
3	17939
30	159
31	212
32	1046
33	334
36	799
4	0
43	1353
44	1142
45	851
46	635
49	249
5	441
50	215
51	513
53	97
54	98
55	548
56	941
57	200
58	390
59	624
6	1922
61	2181
64	274
65	79
67	110
68	1656
69	3
7	316
74	603
75	799
76	0
78	267
80	102
81	321
82	78
84	247
85	200
86	117
87	60
88	51
9	849
90	283
93	170
94	171
95	144
unmatched	1086
total	46329
