# Barcode	Count
1	2662
11	279
12	2
15	859
16	0
17	371
19	1
2	0
20	73
25	0
26	12
27	78
28	220
3	0
30	28
31	51
32	301
33	161
36	295
4	0
43	1386
44	653
45	133
46	81
49	59
5	1
50	47
51	18
53	1
54	1
55	201
56	744
57	55
58	33
59	634
6	1604
61	2375
64	97
65	1
67	1
68	880
69	0
7	0
74	12
75	155
76	0
78	0
80	1
81	3
82	1
84	3
85	0
86	1
87	1
88	2
9	334
90	0
93	6
94	31
95	0
unmatched	171
total	15119
