# Barcode	Count
1	20
11	1316
12	5
15	3789
16	1
17	164
19	3
2	12
20	197
25	0
26	32
27	93
28	809
3	0
30	82
31	122
32	54
33	232
36	41
4	0
43	4160
44	338
45	40
46	50
49	150
5	1
50	208
51	112
53	1
54	0
55	708
56	2230
57	250
58	83
59	1878
6	2057
61	2628
64	268
65	1
67	3
68	142
69	0
7	11
74	43
75	22
76	0
78	0
80	0
81	0
82	6
84	2
85	0
86	4
87	0
88	2
9	195
90	0
93	11
94	138
95	0
unmatched	53053
total	75767
