# Barcode	Count
1	3891
11	2437
12	401
15	2179
16	54
17	706
19	132
2	846
20	1574
25	305
26	628
27	585
28	3498
3	375
30	535
31	664
32	956
33	843
36	351
4	2
43	2193
44	1436
45	687
46	634
49	724
5	441
50	223
51	2839
53	114
54	106
55	2235
56	1755
57	685
58	1501
59	1267
6	1870
61	1797
64	802
65	105
67	146
68	644
69	2
7	474
74	1012
75	433
76	1
78	144
80	40
81	205
82	193
84	468
85	73
86	286
87	23
88	129
9	547
90	195
93	203
94	677
95	19
unmatched	1733
total	50023
