# Barcode	Count
1	65
11	169
12	215
15	108
16	263
17	75
19	55
2	0
20	201
25	149
26	120
27	102
28	304
3	0
30	87
31	121
32	340
33	64
36	44
4	0
43	61
44	160
45	182
46	157
49	33
5	307
50	122
51	546
53	44
54	50
55	129
56	81
57	43
58	206
59	62
6	88
61	72
64	48
65	88
67	87
68	75
69	0
7	212
74	276
75	151
76	3
78	209
80	131
81	281
82	44
84	253
85	152
86	135
87	21
88	51
9	96
90	178
93	111
94	118
95	84
unmatched	57
total	7686
